genome_id,b12,heme,folate,biotin,type1,type3,rm
MGYG000003991,0,0,1,0,1,1,1
MGYG000003992,1,0,1,0,1,0,1
MGYG000003993,0,0,1,0,0,0,0
MGYG000003994,0,0,1,0,1,0,1
MGYG000003995,0,0,0,1,0,0,0
MGYG000003996,0,0,0,0,0,0,0
MGYG000003997,0,0,0,0,0,0,0
MGYG000003998,0,0,0,0,0,0,0
MGYG000003999,0,1,1,0,1,0,1
MGYG000004000,0,0,0,0,0,0,0
MGYG000004001,1,0,0,0,1,0,1
MGYG000004002,0,0,1,1,0,0,0
MGYG000004003,0,0,0,1,0,0,1
MGYG000004004,1,0,0,0,1,1,1
MGYG000004005,0,0,0,0,0,0,1
MGYG000004006,0,0,1,1,0,0,0
MGYG000004007,0,0,0,0,0,0,0
MGYG000004008,0,0,0,0,1,0,1
MGYG000004009,1,0,0,0,1,0,1
MGYG000004010,0,0,0,0,0,1,1
MGYG000004011,0,0,0,0,0,0,0
MGYG000004012,0,0,0,0,0,1,1
MGYG000004013,0,0,0,0,0,0,0
MGYG000004014,0,0,0,0,0,0,0
MGYG000004015,1,1,1,0,0,0,0
MGYG000004016,0,0,1,0,0,0,0
MGYG000004017,0,0,0,1,0,0,0
MGYG000004018,1,0,0,0,0,0,0
MGYG000004019,1,0,1,0,1,1,1
MGYG000004020,1,0,0,0,0,1,1
MGYG000004021,0,0,1,0,0,1,1
MGYG000004022,1,0,0,0,0,0,0
MGYG000004023,0,0,0,0,0,0,0
MGYG000004024,0,0,0,0,0,0,0
MGYG000004025,0,0,0,0,0,0,0
MGYG000004026,0,0,1,0,0,1,1
MGYG000004027,0,0,1,0,0,0,1
MGYG000004028,1,0,0,0,0,0,0
MGYG000004029,0,0,0,0,1,0,1
MGYG000004030,0,0,0,0,1,1,1
MGYG000004031,1,0,0,0,0,0,0
MGYG000004032,0,0,1,0,1,0,1
MGYG000004033,0,0,0,0,0,0,0
MGYG000004034,0,0,0,0,1,1,1
MGYG000004035,0,0,0,0,1,1,1
MGYG000004036,0,0,0,0,0,0,0
MGYG000004037,0,0,1,0,1,0,1
MGYG000004038,0,0,0,0,0,0,0
MGYG000004039,1,0,0,0,1,1,1
MGYG000004040,0,0,0,0,0,0,0
MGYG000004041,1,0,0,0,1,0,1
MGYG000004042,0,0,1,1,0,0,0
MGYG000004043,0,0,1,0,1,1,1
MGYG000004044,1,0,0,0,0,1,1
MGYG000004045,0,0,0,0,1,0,1
MGYG000004046,0,0,0,0,1,1,1
MGYG000004047,0,0,0,0,0,1,1
MGYG000004048,1,0,0,0,1,0,1
MGYG000004049,0,0,0,0,0,0,0
MGYG000004050,0,0,1,0,0,0,0
MGYG000004051,0,0,0,0,0,0,0
MGYG000004052,0,0,0,0,0,0,0
MGYG000004053,0,1,1,1,0,0,0
MGYG000004054,0,0,0,0,0,0,0
MGYG000004055,0,0,1,0,0,0,0
MGYG000004056,0,0,1,1,0,0,0
MGYG000004057,0,0,0,0,0,0,0
MGYG000004058,0,0,0,0,0,0,0
MGYG000004059,0,0,0,0,0,1,1
MGYG000004061,0,0,0,0,0,0,0
MGYG000004062,0,0,0,0,0,0,0
MGYG000004063,0,0,1,1,1,0,1
MGYG000004064,0,0,0,0,0,0,0
MGYG000004066,1,0,0,0,1,0,1
MGYG000004067,1,0,1,0,0,1,1
MGYG000004068,0,0,0,0,0,0,0
MGYG000004069,0,0,0,0,0,0,0
MGYG000004070,0,0,0,0,0,1,1
MGYG000004071,0,0,0,0,0,1,1
MGYG000004072,0,0,0,0,1,0,1
MGYG000004073,0,0,0,0,0,0,0
MGYG000004074,1,0,0,0,0,0,0
MGYG000004075,0,0,0,0,0,1,1
MGYG000004076,0,0,0,0,1,0,1
MGYG000004077,0,0,0,0,0,0,0
MGYG000004078,0,0,0,0,0,1,1
MGYG000004079,0,0,0,0,0,0,0
MGYG000004080,0,0,1,0,0,0,0
MGYG000004081,0,0,0,0,0,0,0
MGYG000004082,0,0,1,0,0,0,0
MGYG000004083,0,0,0,0,1,0,1
MGYG000004084,0,0,0,0,0,0,0
MGYG000004085,0,0,0,0,0,0,0
MGYG000004086,0,0,0,0,0,0,0
MGYG000004087,1,0,1,1,0,0,0
MGYG000004088,0,0,0,0,0,0,0
MGYG000004089,0,0,0,0,0,0,0
MGYG000004090,0,0,1,1,1,0,1
MGYG000004091,0,0,0,0,0,1,1
MGYG000004092,1,0,0,0,0,0,0
MGYG000004093,1,0,1,0,0,0,0
MGYG000004094,1,0,1,0,1,0,1
MGYG000004095,1,0,1,1,1,0,1
MGYG000004096,0,0,1,0,0,0,0
MGYG000004097,1,0,0,0,0,0,0
MGYG000004098,1,0,0,0,0,1,1
MGYG000004099,0,0,1,0,0,0,0
MGYG000004100,0,0,0,0,0,0,0
MGYG000004101,0,0,0,0,1,0,1
MGYG000004102,0,0,0,0,0,0,0
MGYG000004103,0,0,0,0,0,1,1
MGYG000004104,0,0,0,0,0,0,0
MGYG000004105,0,0,1,1,1,0,1
MGYG000004106,0,0,0,0,0,0,0
MGYG000004107,0,0,0,0,0,0,0
MGYG000004108,0,0,0,0,0,0,0
MGYG000004109,0,0,0,0,0,0,0
MGYG000004110,1,0,1,1,1,1,1
MGYG000004111,0,0,0,0,0,0,0
MGYG000004112,0,0,0,0,0,1,1
MGYG000004113,0,0,0,0,1,0,1
MGYG000004114,1,0,1,0,0,1,1
MGYG000004115,1,0,0,0,0,0,0
MGYG000004116,1,0,0,0,0,0,0
MGYG000004117,0,0,0,0,0,1,1
MGYG000004118,0,0,0,0,0,0,0
MGYG000004119,0,0,0,0,0,0,0
MGYG000004120,0,0,0,0,0,1,1
MGYG000004121,0,0,0,0,0,0,0
MGYG000004122,1,0,0,0,0,0,0
MGYG000004123,0,0,0,0,0,0,0
MGYG000004124,0,0,0,0,0,0,0
MGYG000004125,0,0,0,0,0,0,0
MGYG000004126,0,0,0,0,0,0,0
MGYG000004127,0,0,0,0,1,0,1
MGYG000004128,0,0,0,0,0,0,0
MGYG000004129,0,0,1,0,0,0,0
MGYG000004130,0,0,0,0,1,0,1
MGYG000004131,0,0,0,0,0,0,0
MGYG000004132,0,0,1,0,0,1,1
MGYG000004133,0,0,0,0,0,0,0
MGYG000004134,0,0,0,0,1,0,1
MGYG000004135,1,0,0,0,0,0,0
MGYG000004136,1,0,1,0,0,0,0
MGYG000004137,1,0,0,0,1,0,1
MGYG000004138,0,0,0,0,1,0,1
MGYG000004139,0,0,0,0,0,0,0
MGYG000004140,1,0,1,0,1,0,1
MGYG000004141,1,0,0,0,0,0,0
MGYG000004142,0,0,0,0,0,0,0
MGYG000004143,0,0,0,0,0,1,1
MGYG000004144,0,0,0,0,1,0,1
MGYG000004145,0,0,0,0,0,0,1
MGYG000004146,1,0,0,0,0,0,0
MGYG000004148,0,0,0,0,0,0,0
MGYG000004149,0,0,0,0,0,1,1
MGYG000004150,1,1,1,1,1,1,1
MGYG000004151,1,1,1,1,0,1,1
MGYG000004152,0,0,0,0,0,0,0
MGYG000004153,1,0,0,0,1,1,1
MGYG000004154,0,0,0,0,0,0,0
MGYG000004155,0,0,0,0,0,0,1
MGYG000004156,0,0,0,0,1,0,1
MGYG000004157,0,0,0,0,0,0,1
MGYG000004158,1,0,0,1,0,1,1
MGYG000004159,0,0,0,0,1,0,1
MGYG000004160,0,0,0,1,1,0,1
MGYG000004161,1,0,0,0,0,0,0
MGYG000004162,0,0,0,0,0,0,0
MGYG000004163,0,0,0,0,0,1,1
MGYG000004164,0,0,0,0,0,0,0
MGYG000004165,1,0,1,0,0,0,0
MGYG000004166,0,0,1,1,0,0,0
MGYG000004167,0,0,0,0,1,0,1
MGYG000004168,1,0,0,0,0,1,1
MGYG000004169,1,0,0,0,1,0,1
MGYG000004170,0,0,0,0,0,0,0
MGYG000004171,1,0,0,0,0,0,0
MGYG000004172,0,0,1,1,0,0,0
MGYG000004173,0,0,0,0,0,0,0
MGYG000004174,0,0,0,0,0,0,0
MGYG000004175,0,0,0,0,1,0,1
MGYG000004176,0,1,0,0,0,0,0
MGYG000004177,0,0,0,0,0,0,0
MGYG000004178,0,0,0,0,0,0,1
MGYG000004179,0,0,0,0,0,0,0
MGYG000004180,1,0,1,0,1,0,1
MGYG000004181,1,0,0,0,0,0,1
MGYG000004182,1,0,1,1,0,0,1
MGYG000004183,0,0,0,0,1,1,1
MGYG000004184,1,0,0,0,1,0,1
MGYG000004185,1,0,1,0,0,0,1
MGYG000004186,1,0,0,0,0,0,0
MGYG000004187,0,1,1,0,0,0,0
MGYG000004188,1,0,1,0,0,0,1
MGYG000004189,0,0,0,0,1,1,1
MGYG000004191,0,0,0,0,0,0,0
MGYG000004192,0,0,0,0,0,0,0
MGYG000004193,0,0,0,0,0,0,0
MGYG000004194,0,0,0,0,0,0,0
MGYG000004195,0,0,0,0,0,0,0
MGYG000004196,1,0,0,0,0,0,0
MGYG000004197,0,0,1,1,0,0,0
MGYG000004198,0,0,0,0,0,0,0
MGYG000004199,0,0,0,0,0,0,0
MGYG000004200,0,0,0,0,0,0,0
MGYG000004201,1,0,0,0,0,0,0
MGYG000004202,0,0,0,0,0,0,0
MGYG000004203,0,0,1,0,0,0,1
MGYG000004204,0,0,0,0,0,0,1
MGYG000004205,0,0,1,0,1,0,1
MGYG000004206,0,0,0,0,0,0,0
MGYG000004207,0,0,1,0,0,0,0
MGYG000004208,0,0,1,1,0,1,1
MGYG000004209,1,0,0,0,0,0,0
MGYG000004210,0,0,1,0,0,0,1
MGYG000004211,0,0,0,0,0,0,0
MGYG000004212,0,0,0,0,0,1,1
MGYG000004213,0,0,1,0,0,1,1
MGYG000004214,0,0,0,0,1,0,1
MGYG000004215,0,0,0,0,0,0,0
MGYG000004216,0,0,0,0,0,0,0
MGYG000004217,0,0,0,0,0,0,0
MGYG000004218,0,0,0,0,0,0,0
MGYG000004219,0,0,1,0,0,0,1
MGYG000004220,1,0,0,0,0,0,0
MGYG000004221,0,0,0,0,0,0,0
MGYG000004222,0,0,0,0,0,0,1
MGYG000004223,0,0,0,0,1,0,1
MGYG000004224,0,0,0,0,0,0,0
MGYG000004226,0,0,0,0,0,1,1
MGYG000004227,0,0,0,0,0,0,0
MGYG000004228,0,0,0,0,0,0,0
MGYG000004229,0,0,1,0,1,0,1
MGYG000004230,1,0,1,0,1,0,1
MGYG000004231,0,0,0,0,0,0,0
MGYG000004232,1,0,0,0,0,0,0
MGYG000004233,1,0,0,0,1,0,1
MGYG000004234,0,0,0,0,0,0,0
MGYG000004235,0,0,0,0,0,0,0
MGYG000004236,1,0,0,0,1,0,1
MGYG000004237,0,0,0,0,0,0,0
MGYG000004238,0,0,0,0,1,0,1
MGYG000004239,0,0,0,0,0,0,0
MGYG000004240,0,0,0,0,0,0,0
MGYG000004241,0,0,1,0,1,0,1
MGYG000004242,0,0,0,0,1,0,1
MGYG000004243,0,0,0,0,1,0,1
MGYG000004244,0,0,0,0,0,0,0
MGYG000004245,0,0,0,0,1,0,1
MGYG000004246,0,0,0,0,0,0,0
MGYG000004247,0,0,0,0,0,0,0
MGYG000004248,0,0,0,0,0,0,0
MGYG000004249,0,0,0,0,0,0,0
MGYG000004250,1,0,1,0,1,0,1
MGYG000004251,0,0,1,1,0,0,0
MGYG000004252,0,0,0,0,0,0,0
MGYG000004253,1,0,0,1,1,0,1
MGYG000004254,0,0,0,0,1,0,1
MGYG000004255,0,0,1,1,1,1,1
MGYG000004256,0,0,1,0,0,0,0
MGYG000004257,0,0,0,0,1,1,1
MGYG000004258,1,0,0,0,0,0,0
MGYG000004259,0,0,0,0,0,1,1
MGYG000004260,0,0,0,0,0,0,0
MGYG000004261,0,0,0,0,0,0,0
MGYG000004262,1,0,0,0,0,0,0
MGYG000004263,1,0,0,0,1,1,1
MGYG000004264,0,0,0,0,0,0,0
MGYG000004265,0,0,0,0,1,1,1
MGYG000004266,0,0,0,0,1,0,1
MGYG000004267,1,0,1,1,0,0,0
MGYG000004268,0,0,0,0,0,0,0
MGYG000004269,1,0,1,0,0,0,0
MGYG000004270,0,0,1,1,1,0,1
MGYG000004271,1,0,1,0,0,0,0
MGYG000004272,1,0,1,1,0,0,0
MGYG000004274,0,0,0,0,0,0,0
MGYG000004275,1,0,0,0,0,0,0
MGYG000004276,0,0,0,0,0,0,0
MGYG000004277,1,1,1,1,0,0,0
MGYG000004278,0,0,0,0,0,0,0
MGYG000004279,0,0,0,0,0,0,0
MGYG000004280,0,0,0,0,0,0,0
MGYG000004281,1,0,1,1,0,0,0
MGYG000004282,0,0,0,0,1,0,1
MGYG000004284,1,0,0,0,0,1,1
MGYG000004285,1,0,0,0,0,0,0
MGYG000004286,1,0,0,0,0,0,0
MGYG000004287,1,0,1,0,0,0,0
MGYG000004288,0,0,0,0,1,0,1
MGYG000004289,1,0,1,0,1,0,1
MGYG000004290,0,0,1,0,0,0,0
MGYG000004291,0,0,0,0,1,0,1
MGYG000004292,0,0,0,0,0,0,0
MGYG000004293,0,0,0,0,0,1,1
MGYG000004294,0,0,0,0,0,0,0
MGYG000004295,0,1,1,1,0,0,0
MGYG000004296,1,0,1,0,0,0,0
MGYG000004297,0,0,0,0,1,0,1
MGYG000004298,0,0,0,0,1,0,1
MGYG000004299,0,0,0,0,0,0,0
MGYG000004300,0,0,0,0,0,0,0
MGYG000004301,0,0,0,0,0,0,0
MGYG000004302,0,0,0,0,0,0,0
MGYG000004303,0,0,0,0,1,0,1
MGYG000004304,0,0,0,0,0,0,0
MGYG000004305,0,0,0,0,0,0,0
MGYG000004306,0,0,0,0,0,0,0
MGYG000004307,1,0,0,0,0,0,0
MGYG000004308,1,0,0,0,0,1,1
MGYG000004309,1,0,1,1,1,1,1
MGYG000004310,0,0,0,0,0,0,0
MGYG000004311,0,0,0,0,0,0,1
MGYG000004313,0,1,1,1,1,1,1
MGYG000004314,0,1,1,0,0,0,0
MGYG000004315,0,0,0,0,0,0,0
MGYG000004316,0,0,0,0,1,0,1
MGYG000004317,1,0,1,0,0,0,1
MGYG000004318,0,0,0,0,0,0,0
MGYG000004319,0,0,0,0,0,0,0
MGYG000004320,0,0,0,0,0,1,1
MGYG000004321,0,0,0,0,1,1,1
MGYG000004322,0,0,0,0,0,0,0
MGYG000004323,0,0,1,0,1,0,1
MGYG000004324,0,0,0,0,0,0,0
MGYG000004325,0,0,0,0,0,0,0
MGYG000004326,0,0,0,0,0,0,0
MGYG000004327,0,0,0,0,0,0,0
MGYG000004328,1,0,0,0,1,0,1
MGYG000004329,0,0,1,0,0,0,0
MGYG000004330,0,0,0,0,0,1,1
MGYG000004331,0,0,0,0,0,0,0
MGYG000004332,1,0,0,0,1,0,1
MGYG000004333,0,0,0,0,0,0,0
MGYG000004334,0,0,0,0,1,0,1
MGYG000004335,0,0,0,0,0,1,1
MGYG000004336,1,0,0,0,0,0,0
MGYG000004337,1,0,1,1,1,1,1
MGYG000004338,0,0,0,0,1,0,1
MGYG000004340,1,0,0,0,0,0,0
MGYG000004341,1,0,0,0,0,0,0
MGYG000004342,0,0,0,0,0,0,1
MGYG000004343,0,0,0,0,0,0,0
MGYG000004344,0,0,0,0,0,0,0
MGYG000004345,0,0,1,0,1,0,1
MGYG000004346,0,0,0,0,0,0,0
MGYG000004347,1,0,0,0,0,0,0
MGYG000004348,0,0,0,0,0,1,1
MGYG000004349,1,0,0,0,0,0,0
MGYG000004350,0,0,0,0,0,0,0
MGYG000004351,1,1,1,1,1,0,1
MGYG000004352,0,0,0,0,1,0,1
MGYG000004353,0,0,0,0,0,0,1
MGYG000004354,0,0,1,0,0,0,1
MGYG000004355,0,0,0,0,0,1,1
MGYG000004356,1,0,0,0,0,0,0
MGYG000004357,0,0,0,0,0,0,0
MGYG000004358,0,0,0,0,0,0,0
MGYG000004359,0,0,1,0,1,0,1
MGYG000004360,0,0,0,0,0,0,0
MGYG000004361,0,0,0,0,0,0,0
MGYG000004362,0,0,0,0,0,0,0
MGYG000004363,0,0,0,0,0,1,1
MGYG000004364,0,0,0,0,0,0,1
MGYG000004365,0,0,1,0,0,0,0
MGYG000004366,1,0,0,0,0,0,0
MGYG000004367,1,0,0,0,0,1,1
MGYG000004368,0,0,0,0,0,0,0
MGYG000004369,0,0,1,0,0,1,1
MGYG000004370,0,0,0,1,1,0,1
MGYG000004371,0,0,1,0,1,0,1
MGYG000004373,0,0,0,0,1,0,1
MGYG000004374,0,0,0,0,0,0,0
MGYG000004375,0,0,0,0,0,0,0
MGYG000004376,1,0,0,0,0,0,0
MGYG000004377,0,0,1,1,0,0,0
MGYG000004378,0,0,0,0,0,0,0
MGYG000004379,0,0,0,0,0,0,0
MGYG000004380,1,0,1,0,0,0,0
MGYG000004381,1,0,0,0,1,0,1
MGYG000004382,1,0,1,0,1,0,1
MGYG000004383,0,0,0,0,0,1,1
MGYG000004384,1,0,0,0,1,0,1
MGYG000004385,1,0,0,0,0,1,1
MGYG000004386,0,0,0,0,0,1,1
MGYG000004387,0,0,0,0,0,0,0
MGYG000004388,0,0,0,0,0,0,0
MGYG000004389,0,0,0,0,0,1,1
MGYG000004390,0,0,1,0,0,1,1
MGYG000004391,0,0,0,0,0,0,0
MGYG000004392,0,0,1,0,0,1,1
MGYG000004393,0,0,0,0,0,0,0
MGYG000004394,0,0,0,0,0,0,0
MGYG000004395,0,0,0,0,0,0,0
MGYG000004396,0,0,0,0,0,0,0
MGYG000004397,1,0,1,0,0,0,0
MGYG000004398,1,0,0,0,0,0,0
MGYG000004399,0,0,0,0,0,0,0
MGYG000004400,0,0,0,0,0,0,0
MGYG000004401,0,0,0,0,0,0,0
MGYG000004402,0,0,1,0,1,0,1
MGYG000004403,1,0,1,0,0,0,0
MGYG000004405,0,0,0,0,1,0,1
MGYG000004406,0,0,0,0,0,0,0
MGYG000004407,1,0,0,0,0,0,0
MGYG000004408,0,0,0,0,0,0,0
MGYG000004409,0,0,0,0,0,0,0
MGYG000004411,0,0,0,0,1,0,1
MGYG000004412,0,0,0,0,0,0,0
MGYG000004413,0,0,0,0,0,1,1
MGYG000004414,1,0,1,0,0,0,0
MGYG000004415,1,0,0,0,0,0,0
MGYG000004416,0,0,0,1,0,0,1
MGYG000004417,0,0,0,0,0,0,0
MGYG000004418,0,0,0,1,0,0,0
MGYG000004419,0,0,0,0,0,0,0
MGYG000004420,0,0,0,0,1,0,1
MGYG000004421,0,0,0,0,1,0,1
MGYG000004422,0,0,0,0,0,0,0
MGYG000004423,0,0,0,0,0,1,1
MGYG000004424,1,0,0,0,0,1,1
MGYG000004425,0,0,0,0,0,0,0
MGYG000004426,0,0,0,0,1,0,1
MGYG000004427,0,0,0,0,0,0,0
MGYG000004428,0,0,1,1,1,1,1
MGYG000004429,1,0,1,0,0,0,1
MGYG000004430,1,0,1,0,0,0,0
MGYG000004431,1,0,0,0,1,0,1
MGYG000004432,0,0,1,1,1,0,1
MGYG000004433,1,0,1,1,0,0,0
MGYG000004434,0,0,0,0,0,0,0
MGYG000004435,0,0,0,0,1,0,1
MGYG000004436,0,0,0,0,0,0,0
MGYG000004437,0,0,0,0,1,0,1
MGYG000004438,0,0,0,0,1,0,1
MGYG000004439,0,0,0,0,0,0,0
MGYG000004440,0,0,0,0,0,0,0
MGYG000004442,0,0,0,0,1,0,1
MGYG000004443,1,0,1,0,0,1,1
MGYG000004444,0,0,0,0,1,0,1
MGYG000004445,0,0,0,0,0,0,0
MGYG000004446,0,0,0,0,0,0,1
MGYG000004447,0,0,0,0,0,1,1
MGYG000004449,0,0,0,0,0,0,1
MGYG000004450,1,0,0,0,1,0,1
MGYG000004451,0,0,0,0,0,0,0
MGYG000004452,0,0,0,0,0,0,0
MGYG000004453,0,0,0,0,1,0,1
MGYG000004454,0,1,1,0,0,0,0
MGYG000004455,0,0,0,0,0,1,1
MGYG000004456,0,0,1,0,1,1,1
MGYG000004457,0,0,1,1,1,1,1
MGYG000004458,0,0,0,0,0,0,1
MGYG000004459,0,0,0,0,1,0,1
MGYG000004460,0,0,0,0,0,1,1
MGYG000004461,1,0,1,1,0,0,0
MGYG000004462,0,0,1,0,0,0,1
MGYG000004463,1,0,0,0,0,0,0
MGYG000004464,0,0,1,1,1,1,1
MGYG000004465,0,0,1,1,0,0,0
MGYG000004466,0,0,0,0,0,0,0
MGYG000004467,0,0,0,0,0,0,0
MGYG000004468,0,0,1,1,1,0,1
MGYG000004469,0,0,1,1,0,0,0
MGYG000004470,0,0,0,0,0,0,0
MGYG000004471,0,0,1,0,0,0,0
MGYG000004472,1,0,0,0,1,0,1
MGYG000004473,0,0,1,1,1,0,1
MGYG000004474,0,0,1,0,1,0,1
MGYG000004475,1,0,0,0,0,0,0
MGYG000004476,0,0,0,0,1,0,1
MGYG000004477,0,0,0,0,0,0,0
MGYG000004478,0,0,0,0,1,0,1
MGYG000004479,1,0,1,1,0,0,1
MGYG000004480,0,0,0,0,0,0,0
MGYG000004481,0,0,1,0,0,0,1
MGYG000004482,0,0,1,0,0,0,0
MGYG000004483,0,0,1,0,0,1,1
MGYG000004484,0,0,0,0,1,1,1
MGYG000004485,0,0,0,0,0,0,1
MGYG000004486,0,0,0,0,0,0,0
MGYG000004487,0,0,0,0,1,1,1
MGYG000004488,0,0,0,0,0,0,0
MGYG000004489,0,0,0,0,0,0,0
MGYG000004490,1,0,1,1,0,0,1
MGYG000004491,1,0,1,0,1,0,1
MGYG000004492,0,0,1,0,1,1,1
MGYG000004493,0,0,1,0,1,1,1
MGYG000004494,0,0,0,0,0,0,1
MGYG000004495,0,0,1,0,0,1,1
MGYG000004496,0,0,0,0,0,0,0
MGYG000004497,0,0,0,0,0,0,0
MGYG000004498,0,0,0,0,1,1,1
MGYG000004499,1,0,1,1,1,0,1
MGYG000004501,0,1,1,1,0,1,1
MGYG000004502,0,0,0,0,0,0,0
MGYG000004503,1,0,0,0,0,0,0
MGYG000004504,0,0,0,0,0,0,0
MGYG000004505,0,0,0,0,0,0,0
MGYG000004506,0,0,0,0,0,0,0
MGYG000004507,0,0,0,0,0,0,1
MGYG000004508,0,0,0,0,0,0,0
MGYG000004509,0,0,0,0,1,0,1
MGYG000004510,0,0,1,0,0,1,1
MGYG000004512,0,0,0,0,0,0,0
MGYG000004513,1,0,1,1,1,0,1
MGYG000004514,0,0,0,0,0,0,0
MGYG000004515,0,0,0,0,0,0,1
MGYG000004516,0,0,0,0,0,0,0
MGYG000004517,0,0,1,0,0,0,0
MGYG000004518,0,0,1,1,1,0,1
MGYG000004519,1,0,1,0,0,0,0
MGYG000004520,0,0,0,0,0,0,0
MGYG000004521,0,0,0,0,0,0,0
MGYG000004522,0,0,0,0,1,0,1
MGYG000004523,0,0,0,0,0,1,1
MGYG000004525,1,0,0,0,0,0,0
MGYG000004526,1,0,0,0,1,0,1
MGYG000004527,0,0,0,0,1,0,1
MGYG000004528,0,0,0,0,0,0,0
MGYG000004529,0,0,0,1,1,0,1
MGYG000004530,0,0,0,0,0,0,1
MGYG000004531,0,0,0,0,0,0,0
MGYG000004532,0,0,1,1,1,0,1
MGYG000004533,0,0,0,0,0,0,0
MGYG000004534,0,0,0,0,0,0,0
MGYG000004535,0,0,0,0,0,1,1
MGYG000004536,0,0,1,0,1,0,1
MGYG000004537,0,0,0,0,0,0,0
MGYG000004538,0,0,0,0,1,0,1
MGYG000004539,0,0,0,0,0,0,0
MGYG000004540,0,0,0,0,1,0,1
MGYG000004541,1,1,1,0,0,0,0
MGYG000004542,1,0,0,0,0,0,0
MGYG000004543,0,0,0,0,0,0,0
MGYG000004544,0,0,1,0,1,0,1
MGYG000004545,0,0,0,0,0,0,1
MGYG000004546,0,0,0,0,0,0,1
MGYG000004547,1,0,1,0,1,0,1
MGYG000004548,1,0,0,0,1,0,1
MGYG000004549,0,0,0,0,0,0,0
MGYG000004550,0,0,0,0,0,0,0
MGYG000004551,0,0,0,0,0,0,0
MGYG000004552,1,0,1,0,0,1,1
MGYG000004553,0,0,0,0,1,0,1
MGYG000004554,0,0,0,0,0,0,0
MGYG000004555,0,0,0,0,0,0,0
MGYG000004556,0,0,0,0,0,0,0
MGYG000004557,0,0,1,0,0,0,0
MGYG000004558,1,0,1,0,1,0,1
MGYG000004559,0,0,1,1,0,0,0
MGYG000004560,0,0,0,0,0,1,1
MGYG000004561,0,0,1,0,1,0,1
MGYG000004562,0,0,1,0,1,0,1
MGYG000004564,1,0,0,0,0,0,0
MGYG000004565,1,0,0,0,1,0,1
MGYG000004566,0,0,1,0,1,0,1
MGYG000004567,0,0,0,0,0,0,0
MGYG000004568,0,0,0,0,1,0,1
MGYG000004569,0,0,1,0,1,0,1
MGYG000004570,0,0,1,0,1,0,1
MGYG000004571,0,0,1,0,1,0,1
MGYG000004572,1,0,0,0,0,0,0
MGYG000004573,0,0,1,0,1,1,1
MGYG000004575,0,0,1,0,0,0,0
MGYG000004576,0,0,1,0,0,0,0
MGYG000004577,0,0,0,0,0,0,0
MGYG000004578,0,0,0,0,1,0,1
MGYG000004581,1,0,1,0,0,0,0
MGYG000004582,1,0,0,0,0,0,0
MGYG000004583,0,0,0,0,0,0,0
MGYG000004584,0,0,0,0,0,1,1
MGYG000004586,1,0,0,0,1,0,1
MGYG000004587,0,0,0,0,0,0,0
MGYG000004588,0,0,1,0,1,0,1
MGYG000004589,1,0,0,0,1,0,1
MGYG000004590,0,0,0,0,0,0,0
MGYG000004591,0,0,0,0,0,0,0
MGYG000004592,0,0,0,0,1,0,1
MGYG000004593,1,0,1,0,0,0,0
MGYG000004594,0,0,0,0,0,0,0
MGYG000004595,0,0,0,0,1,1,1
MGYG000004596,0,0,1,0,0,0,0
MGYG000004597,0,0,0,0,1,0,1
MGYG000004598,0,0,0,0,1,0,1
MGYG000004599,1,0,1,0,1,0,1
MGYG000004600,0,0,0,0,0,1,1
MGYG000004601,0,0,0,0,1,0,1
MGYG000004602,0,0,0,0,0,0,0
MGYG000004603,0,0,0,0,0,0,0
MGYG000004604,0,0,0,0,0,0,0
MGYG000004605,0,0,1,1,1,1,1
MGYG000004606,0,0,0,0,0,0,1
MGYG000004607,0,0,0,0,0,0,0
MGYG000004608,0,0,0,0,0,0,0
MGYG000004609,0,0,1,0,0,0,0
MGYG000004610,0,0,0,0,1,0,1
MGYG000004611,0,0,0,0,1,0,1
MGYG000004612,1,0,0,0,1,0,1
MGYG000004613,0,0,1,0,1,0,1
MGYG000004614,0,0,0,0,1,0,1
MGYG000004615,0,0,1,0,1,0,1
MGYG000004616,1,0,1,0,0,0,0
MGYG000004617,0,0,0,0,0,0,0
MGYG000004618,1,0,0,0,0,0,0
MGYG000004619,0,0,0,0,0,1,1
MGYG000004620,0,0,0,0,0,0,0
MGYG000004621,0,0,1,0,0,0,0
MGYG000004622,0,0,1,0,0,0,0
MGYG000004623,1,0,1,0,0,0,0
MGYG000004624,0,0,0,0,0,0,0
MGYG000004625,0,0,0,0,1,0,1
MGYG000004626,0,1,1,0,0,0,0
MGYG000004627,0,0,1,0,1,0,1
MGYG000004628,1,0,0,0,0,0,1
MGYG000004629,0,0,1,0,1,1,1
MGYG000004630,1,0,0,0,0,0,0
MGYG000004631,1,0,0,0,0,0,0
MGYG000004632,0,0,1,0,0,1,1
MGYG000004633,0,0,0,0,0,0,1
MGYG000004634,0,0,0,0,0,1,1
MGYG000004635,0,0,0,0,0,0,0
MGYG000004636,1,0,0,1,0,0,1
MGYG000004637,0,1,0,0,0,0,0
MGYG000004638,0,0,1,0,1,1,1
MGYG000004639,0,0,0,0,0,0,0
MGYG000004640,0,0,1,0,0,0,0
MGYG000004642,1,0,0,0,1,0,1
MGYG000004643,0,0,1,0,0,0,0
MGYG000004644,1,0,0,0,0,0,0
MGYG000004645,0,0,0,0,0,0,0
MGYG000004646,0,0,0,0,0,0,1
MGYG000004647,0,1,1,0,0,0,0
MGYG000004648,0,0,0,0,0,0,0
